Task_ID,Task_Date,Machine_ID,Machine_Type,Machine_Age_yrs,Machine_Maintenance_Status,Operator_ID,Operator_Skill,Operator_Fatigue_Level,Task_Type,Task_Volume,Load_Weight_tons,Travel_Distance_m,Fuel_Consumption_L,Idle_Time_during_task_min,Site_Terrain,Site_Condition,Weather,Temperature_C,Humidity_Percent,Visibility,Shift_Time,Estimated_Time_min,Breakdown_During_Task,Delay_Reason,Actual_Time_min,Time_Deviation_Percent
TASK01850,2025-05-14,MC1005,Loader,6,Good,OP1018,Expert,4.2,Demolition,87.2,1.11,261.9,2.05,21.2,Muddy,Normal,Cloudy,29.9,74.9,Poor,Morning,86.0,No,None,135.2,57.21
TASK01851,2025-01-20,MC1005,Loader,6,Good,OP1005,Beginner,,Grading,401.7,2.3,1439.8,8.94,4.5,Rolling,Dry,Clear,27.6,57.3,Good,Night,194.8,No,None,312.7,60.52
TASK01852,2025-12-02,MC1001,Excavator,1,Good,OP1013,Intermediate,1.7,Earth Excavation,88.2,0.91,510.2,2.37,10.4,Flat,Dry,Clear,30.2,,Good,Morning,57.9,No,None,78.2,35.06
TASK01853,2025-11-26,MC1006,Loader,3,Good,OP1001,Beginner,3.9,Material Loading,533.9,12.31,364.5,13.74,42.9,Rolling,Dry,Rainy,29.4,84.1,Good,Afternoon,212.9,No,None,409.0,92.11
TASK01854,2025-02-12,MC1010,Excavator,10,Due Soon,OP1004,Beginner,5.5,Demolition,125.1,1.39,151.8,3.04,8.7,Muddy,Wet,Cloudy,26.3,54.9,Good,,115.5,No,None,231.4,100.35
TASK01855,2025-02-25,MC1004,Loader,5,Good,OP1014,Expert,4.6,Grading,337.3,2.04,578.9,6.23,32.8,Muddy,Dry,Rainy,23.2,85.4,Moderate,Afternoon,165.8,No,None,289.6,74.67
TASK01856,2025-10-30,MC1009,Bulldozer,9,Due Soon,OP1020,Expert,6.5,Earth Excavation,323.7,3.76,221.2,7.48,21.8,Rocky,Dry,Clear,29.7,59.0,Good,Night,180.3,No,None,283.2,57.07
TASK01857,2025-11-12,MC1001,Excavator,1,Good,OP1017,Expert,4.2,Earth Excavation,211.4,,316.6,4.61,14.3,Rolling,Normal,Clear,29.8,58.4,Good,Afternoon,121.9,No,None,146.3,20.02
TASK01858,2025-06-19,MC1003,Excavator,4,Due Soon,OP1004,Beginner,1.3,Trenching,278.5,2.76,685.1,7.44,3.0,Muddy,Normal,Hot,31.6,33.2,Good,Morning,204.4,No,Weather,362.0,77.1
TASK01859,2025-06-27,MC1005,Loader,6,Due Soon,OP1011,Intermediate,3.8,Grading,560.7,1.23,479.3,8.94,0.5,Rocky,Loose,Hot,34.5,,Good,Afternoon,266.3,No,None,388.5,45.89
TASK01860,2025-07-01,MC1005,Loader,6,Good,OP1016,Expert,2.3,Material Loading,216.2,2.87,324.0,3.89,,,Dry,Clear,25.9,59.5,Good,Morning,92.2,No,None,118.7,28.74
TASK01861,2025-06-11,MC1004,Loader,5,Due Soon,OP1003,Beginner,4.6,Material Loading,537.1,7.89,379.4,11.0,23.0,Flat,Muddy,Clear,36.7,64.6,Good,Night,214.1,No,None,482.2,125.22
TASK01862,2025-02-27,MC1001,Excavator,1,Due Soon,OP1014,Expert,2.7,Demolition,203.7,,353.3,4.28,12.9,Rolling,Normal,Cloudy,27.0,60.6,,Afternoon,176.9,No,None,209.6,18.49
TASK01863,2025-01-09,MC1003,Excavator,4,Good,OP1011,Intermediate,4.8,Demolition,56.9,0.5,304.0,1.63,9.6,Muddy,Muddy,Clear,30.4,58.4,,Morning,62.4,No,,111.7,79.01
TASK01864,2025-03-11,MC1003,Excavator,4,Good,OP1004,Beginner,3.9,Demolition,206.3,2.78,154.6,3.73,23.8,Rocky,Wet,Clear,33.1,27.2,Good,Morning,178.9,No,None,315.6,76.41
TASK01865,2025-03-16,MC1008,Bulldozer,8,Due Soon,OP1018,Expert,3.9,Grading,550.5,1.48,544.1,10.18,,Flat,Normal,Hot,34.7,27.2,Good,Afternoon,261.7,No,None,574.5,119.53
TASK01866,2025-12-29,MC1001,Excavator,1,Good,OP1007,Intermediate,5.3,Grading,345.8,1.0,959.2,,7.1,Rolling,Loose,Rainy,23.2,82.2,Good,Morning,169.6,No,None,274.8,62.03
TASK01867,2025-10-31,MC1006,Loader,3,Good,OP1018,Expert,2.3,Grading,268.5,1.19,759.0,4.9,6.5,Muddy,Muddy,Clear,30.2,69.5,Good,Morning,134.8,No,Operator Delay,216.1,60.31
TASK01868,2025-05-15,MC1007,Bulldozer,7,Good,OP1018,Expert,4.2,Material Loading,217.4,2.35,272.4,4.96,50.3,Rolling,,Windy,33.4,61.5,Good,Night,92.6,No,None,164.4,77.54
TASK01869,2025-06-18,MC1004,Loader,5,Good,OP1017,Expert,,Trenching,244.1,1.5,248.4,3.85,6.7,Muddy,Normal,Rainy,24.7,92.7,Good,Afternoon,181.0,No,None,251.7,39.06
TASK01870,2025-08-17,MC1010,Excavator,10,Good,OP1007,Intermediate,4.3,Grading,750.0,4.08,872.9,13.61,16.5,Flat,Dry,Clear,31.8,45.3,Poor,Afternoon,351.5,No,None,526.8,49.87
TASK01871,2025-02-25,MC1007,Bulldozer,7,Good,OP1001,Beginner,1.0,Grading,717.9,6.04,395.3,14.76,16.1,Flat,Normal,Cloudy,22.8,77.8,Good,Morning,337.1,No,None,444.0,31.71
TASK01872,2025-03-29,MC1004,Loader,5,Good,OP1017,Expert,3.1,Material Loading,313.0,4.46,586.1,6.78,26.4,Rolling,Muddy,Rainy,23.9,90.0,Moderate,Morning,128.9,No,None,210.8,63.54
TASK01873,2025-01-04,MC1001,Excavator,1,Due Soon,OP1020,Expert,7.0,Demolition,158.1,,654.1,4.88,11.1,,Normal,Clear,34.2,58.2,Moderate,Night,141.3,No,None,231.1,63.55
TASK01874,2025-01-04,MC1010,Excavator,10,Overdue,OP1020,Expert,1.0,Trenching,181.1,1.88,366.0,4.61,31.7,Flat,Normal,Rainy,20.4,81.5,,Morning,138.2,No,None,205.9,48.99
TASK01875,2025-08-12,MC1003,Excavator,4,Good,OP1008,Intermediate,4.6,Trenching,90.2,0.5,464.0,2.33,5.9,Flat,Normal,Cloudy,24.1,77.9,Good,Afternoon,76.3,No,None,110.0,44.17
TASK01876,2025-06-11,MC1008,Bulldozer,8,Good,OP1018,Expert,2.0,Trenching,253.9,2.29,439.9,6.98,11.0,Muddy,Normal,Cloudy,26.6,65.6,Good,Afternoon,187.6,Yes,Equipment Fault,365.0,94.56
TASK01877,2025-12-04,MC1006,Loader,3,Due Soon,OP1013,Intermediate,5.1,Trenching,184.2,0.62,265.6,2.87,8.1,Rolling,Wet,Clear,30.7,49.3,Good,Morning,140.2,No,Weather,193.7,38.16
TASK01878,2025-05-12,MC1010,Excavator,10,Good,OP1019,Expert,1.0,Earth Excavation,268.6,1.92,264.3,6.06,9.9,Rolling,Normal,Hot,,46.7,Good,,151.7,No,None,191.9,26.5
TASK01879,2025-09-04,MC1005,Loader,6,Due Soon,OP1001,Beginner,1.6,Trenching,61.7,0.5,590.1,2.15,14.9,Rocky,Normal,Clear,27.0,67.5,Good,Morning,56.9,No,None,95.8,68.37
TASK01880,2025-05-12,MC1006,Loader,3,Good,OP1013,Intermediate,4.7,Trenching,268.4,,464.2,4.62,0.5,Muddy,Muddy,Cloudy,,53.4,Good,Afternoon,197.5,No,None,312.2,58.08
TASK01881,2025-02-03,MC1006,Loader,3,Overdue,OP1014,Expert,3.6,Earth Excavation,396.3,5.77,92.2,8.11,16.4,Steep,Wet,Cloudy,27.2,85.7,Moderate,Morning,218.1,No,Site Condition,553.0,153.55
TASK01882,2025-09-20,MC1004,Loader,5,Good,OP1002,Beginner,5.7,Demolition,96.6,1.15,455.2,2.84,22.4,Rolling,Wet,Clear,29.0,62.7,Poor,Night,93.3,No,None,182.5,95.61
TASK01883,2025-04-09,MC1002,Excavator,2,Good,OP1001,Beginner,3.6,Trenching,83.2,1.11,300.6,1.85,,Flat,Normal,Cloudy,20.8,77.7,Good,Morning,71.6,No,None,104.3,45.67
TASK01884,2025-11-22,MC1001,Excavator,1,Good,OP1006,Beginner,,Material Loading,342.4,5.12,398.8,7.22,4.2,Rolling,Loose,Clear,28.3,67.9,Good,Morning,140.1,No,None,201.5,43.83
TASK01885,2025-07-21,MC1005,Loader,6,Due Soon,OP1018,Expert,1.0,Trenching,153.9,1.37,410.5,3.34,4.3,Muddy,Dry,Clear,28.6,86.1,Moderate,Morning,119.6,No,None,158.5,32.53
TASK01886,2025-03-08,MC1003,Excavator,4,Good,OP1005,Beginner,3.6,Trenching,69.6,0.55,459.9,,4.1,Rocky,Normal,Windy,24.9,,Good,Morning,62.3,No,None,111.6,79.13
TASK01887,2025-10-02,MC1003,Excavator,4,Good,OP1016,Expert,1.3,Trenching,256.8,2.46,726.2,6.08,1.6,Rocky,Normal,Cloudy,25.2,73.5,Good,Morning,189.6,No,None,247.1,30.33
TASK01888,2025-09-01,MC1006,Loader,3,Good,OP1008,Intermediate,1.7,Demolition,83.0,,562.5,2.74,60.0,Rolling,Normal,Hot,33.0,49.9,Good,Morning,82.8,No,None,146.1,76.45
TASK01889,2025-12-14,MC1005,Loader,6,Good,OP1020,Expert,9.2,Grading,565.9,2.93,650.8,9.74,23.4,,Wet,Windy,,74.6,Poor,Night,268.7,No,None,533.9,98.7
TASK01890,2025-09-20,MC1001,Excavator,1,Overdue,OP1007,Intermediate,6.9,Demolition,132.9,,389.2,3.15,58.4,Muddy,Wet,Windy,25.9,63.2,Good,Night,121.7,No,None,303.7,149.55
TASK01891,2025-12-17,MC1010,Excavator,10,Good,OP1015,Expert,5.8,Trenching,171.7,0.69,497.9,,10.3,Rocky,Dry,Cloudy,25.1,81.2,Moderate,Afternoon,131.7,No,Material Availability,236.5,79.57
TASK01892,2025-08-16,MC1008,Bulldozer,8,Good,OP1020,Expert,1.0,Material Loading,228.4,4.24,220.5,5.53,17.4,Flat,Loose,Cloudy,27.0,68.8,Good,Morning,96.8,No,Operator Delay,158.8,64.05
TASK01893,2025-03-27,MC1004,Loader,5,Good,OP1013,Intermediate,3.8,Earth Excavation,141.5,2.08,416.8,3.5,2.7,Rocky,Normal,Clear,25.4,59.0,Good,Afternoon,85.6,No,None,114.7,34.0
TASK01894,2025-03-16,MC1004,Loader,5,Good,OP1004,Beginner,4.9,Material Loading,513.0,8.14,429.6,11.54,18.9,Steep,Normal,Cloudy,25.0,54.4,Good,Afternoon,205.0,No,None,323.7,57.9
TASK01895,2025-06-12,MC1002,Excavator,2,Good,OP1007,Intermediate,2.9,Grading,952.9,3.8,630.2,13.57,6.7,Muddy,Dry,Rainy,23.5,83.2,Moderate,Morning,442.8,No,None,824.4,86.18
TASK01896,2025-03-28,MC1002,Excavator,2,Good,OP1009,Intermediate,6.7,Material Loading,73.6,1.14,332.8,2.42,44.6,Muddy,Dry,Rainy,27.6,78.7,Good,Night,38.0,No,None,112.9,197.11
TASK01897,2025-07-21,MC1005,Loader,6,Overdue,OP1010,Intermediate,,Demolition,105.3,1.35,217.0,2.45,,Rocky,Normal,Clear,29.4,49.6,Good,Afternoon,100.1,No,None,155.0,54.85
TASK01898,2025-07-26,MC1006,Loader,3,Good,OP1020,Expert,1.6,Material Loading,568.3,10.28,168.6,10.87,24.5,Muddy,Normal,Clear,32.2,54.0,Good,Morning,226.0,No,,295.6,30.8
TASK01899,2025-02-23,MC1007,Bulldozer,7,Due Soon,OP1015,Expert,6.4,Trenching,273.2,0.84,,5.27,8.6,Flat,Normal,Rainy,25.2,75.6,Poor,Morning,200.8,No,None,291.1,44.97
TASK01900,2025-12-10,MC1008,Bulldozer,8,Good,OP1001,Beginner,1.6,Material Loading,532.4,7.07,798.1,13.59,10.3,Muddy,Dry,Cloudy,29.2,60.7,Moderate,Morning,212.3,No,None,365.4,72.11
TASK01901,2025-11-02,MC1001,Excavator,1,Good,OP1012,Intermediate,5.0,Grading,227.5,1.44,773.0,4.74,5.6,Steep,Dry,Clear,30.0,68.3,,Morning,116.4,No,None,178.8,53.61
TASK01902,2025-09-20,MC1005,Loader,6,Good,OP1018,Expert,3.5,Earth Excavation,283.6,4.6,256.2,6.11,16.7,Rolling,Muddy,Cloudy,26.6,53.9,Good,Afternoon,159.5,No,None,201.4,26.27
TASK01903,2025-04-26,MC1010,Excavator,10,Good,OP1009,Intermediate,6.7,Demolition,66.8,0.65,328.4,2.25,16.5,Flat,Normal,Clear,26.8,64.7,Moderate,Night,70.1,No,,111.6,59.2
TASK01904,2025-06-14,MC1010,Excavator,10,Good,OP1002,Beginner,5.0,Material Loading,298.8,3.26,238.3,6.31,13.1,Rolling,Dry,Rainy,21.0,67.7,Poor,Morning,123.5,No,None,250.6,102.91
TASK01905,2025-02-24,MC1004,Loader,5,Overdue,OP1001,Beginner,7.0,Material Loading,172.3,2.58,310.0,3.89,32.2,Rolling,Wet,Clear,31.8,64.1,Moderate,Night,75.5,No,None,182.9,142.25
TASK01906,2025-10-17,MC1009,Bulldozer,9,Due Soon,OP1003,Beginner,1.6,Earth Excavation,317.6,,291.6,7.42,14.2,Flat,Muddy,Cloudy,31.9,54.0,Good,Morning,177.2,No,None,301.5,70.15
TASK01907,2025-01-28,MC1009,Bulldozer,9,Overdue,OP1010,Intermediate,1.0,Demolition,194.3,,311.9,6.05,,Flat,Wet,Clear,33.6,46.0,Good,Morning,169.6,Yes,Equipment Fault,295.3,74.12
TASK01908,2025-05-16,MC1001,Excavator,1,Good,OP1002,Beginner,4.3,Grading,815.7,6.92,460.4,14.71,13.7,Muddy,Dry,Cloudy,19.9,60.2,Good,Afternoon,381.1,No,None,575.6,51.04
TASK01909,2025-02-10,MC1010,Excavator,10,Good,OP1008,Intermediate,3.0,Earth Excavation,445.6,7.79,,12.87,3.6,Rocky,Dry,Rainy,25.2,79.3,Poor,Morning,243.7,No,None,489.5,100.86
TASK01910,2025-08-15,MC1007,Bulldozer,7,Good,OP1008,Intermediate,2.7,Material Loading,153.8,3.0,369.4,,10.9,Muddy,Normal,Cloudy,24.6,60.0,,Morning,68.4,No,None,134.9,97.22
TASK01911,2025-12-19,MC1007,Bulldozer,7,Due Soon,OP1007,Intermediate,4.8,Material Loading,394.8,,245.8,9.57,41.4,Steep,Wet,Rainy,22.7,88.2,Poor,Morning,160.0,Yes,Equipment Fault,464.3,190.19
TASK01912,2025-04-16,MC1009,Bulldozer,9,Good,OP1011,Intermediate,5.3,Earth Excavation,278.8,2.36,256.0,6.35,5.1,Rocky,Wet,Hot,31.3,51.0,Good,Afternoon,157.0,No,None,320.1,103.89
TASK01913,2025-05-01,MC1003,Excavator,4,Overdue,OP1016,Expert,5.5,Material Loading,312.1,6.86,173.1,9.08,4.4,Flat,Normal,Clear,29.3,51.1,Moderate,Night,128.6,No,None,152.6,18.66
TASK01914,2025-12-29,MC1001,Excavator,1,Good,OP1015,Expert,2.3,Demolition,40.7,0.5,192.5,,57.9,Rocky,Wet,Rainy,26.2,74.3,Moderate,Afternoon,49.7,No,None,124.0,149.5
TASK01915,2025-07-12,MC1007,Bulldozer,7,Good,OP1008,Intermediate,2.8,Earth Excavation,190.6,3.93,209.4,6.44,12.6,Rolling,Wet,Rainy,21.2,81.1,Moderate,Afternoon,111.1,No,None,170.4,53.38
TASK01916,2025-04-05,MC1002,Excavator,2,Good,OP1017,Expert,5.5,Material Loading,372.3,5.51,209.3,7.9,8.0,Rolling,Normal,Windy,22.8,65.1,Poor,Morning,151.5,No,None,229.8,51.68
TASK01917,2025-03-15,MC1003,Excavator,4,Overdue,OP1017,Expert,4.8,Demolition,53.2,0.5,245.4,1.67,4.6,Muddy,Dry,Cloudy,31.8,69.2,Moderate,Night,59.5,No,,81.3,36.64
TASK01918,2025-02-03,MC1003,Excavator,4,Due Soon,OP1019,Expert,5.8,Grading,846.3,3.87,1018.6,13.18,20.4,Muddy,Normal,Clear,26.2,52.9,Poor,Afternoon,394.8,No,None,610.9,54.74
TASK01919,2025-11-02,MC1009,Bulldozer,9,Good,OP1011,Intermediate,8.4,Grading,156.8,0.91,566.4,5.03,19.7,Rolling,Normal,Hot,31.1,34.3,Good,Night,84.6,No,None,167.2,97.64
TASK01920,2025-05-01,MC1004,Loader,5,Good,OP1005,Beginner,3.2,Earth Excavation,159.5,1.03,430.3,3.16,8.3,Rolling,,Clear,34.9,46.7,Good,Afternoon,94.9,No,None,142.7,50.37
TASK01921,2025-03-01,MC1007,Bulldozer,7,Good,OP1017,Expert,1.7,Material Loading,232.2,2.95,556.3,6.39,38.2,Muddy,Dry,Clear,21.2,42.7,Good,Afternoon,98.2,No,None,154.8,57.64
TASK01922,2025-12-07,MC1002,Excavator,2,Overdue,OP1006,Beginner,2.4,Trenching,230.0,2.03,499.2,4.81,5.1,Rolling,Muddy,Clear,26.6,37.4,Moderate,Afternoon,171.4,No,None,273.3,59.45
TASK01923,2025-04-19,MC1004,Loader,5,Good,OP1019,Expert,2.8,Demolition,198.4,,303.9,3.9,23.3,Muddy,Wet,Rainy,25.0,71.7,Moderate,Morning,172.8,No,None,308.4,78.47
TASK01924,2025-06-23,MC1002,Excavator,2,Overdue,OP1006,Beginner,1.8,Grading,340.8,1.25,999.8,7.57,4.2,Rocky,Normal,Cloudy,29.8,77.7,Good,Morning,167.4,No,None,326.0,94.74
TASK01925,2025-08-04,MC1009,Bulldozer,9,Good,OP1018,Expert,1.8,Trenching,231.0,,530.3,4.94,7.2,Flat,Normal,Cloudy,25.9,71.8,,Afternoon,172.1,No,None,217.2,26.21
TASK01926,2025-10-19,MC1010,Excavator,10,Due Soon,OP1007,Intermediate,,Material Loading,170.1,2.15,535.2,4.74,8.2,Rocky,Muddy,Clear,28.2,48.9,Good,Morning,74.7,No,None,92.7,24.1
TASK01927,2025-12-07,MC1004,Loader,5,Good,OP1001,Beginner,2.6,Earth Excavation,321.1,2.69,351.4,5.64,10.5,Muddy,Wet,Clear,31.8,37.6,Good,Night,179.0,No,None,330.8,84.8
TASK01928,2025-07-09,MC1009,Bulldozer,9,Due Soon,OP1006,Beginner,4.9,Demolition,144.6,0.77,210.8,2.86,10.2,Rolling,Normal,Clear,34.7,65.5,Good,Afternoon,130.8,No,None,201.6,54.13
TASK01929,2025-12-03,MC1010,Excavator,10,Due Soon,OP1004,Beginner,5.6,Trenching,197.2,1.94,603.5,6.12,12.2,,Wet,Hot,35.9,51.1,Moderate,Afternoon,149.1,No,None,311.3,108.79
TASK01930,2025-09-15,MC1004,Loader,5,Due Soon,OP1018,Expert,4.3,Demolition,110.0,1.03,252.9,,49.9,Rocky,Loose,Clear,33.2,63.4,Moderate,Morning,103.8,No,None,178.0,71.48
TASK01931,2025-05-30,MC1004,Loader,5,Due Soon,OP1006,Beginner,5.3,Grading,856.3,1.72,900.1,12.26,58.6,Muddy,Normal,Rainy,20.6,73.3,Good,Night,399.3,No,None,868.6,117.53
TASK01932,2025-11-17,MC1008,Bulldozer,8,Good,OP1006,Beginner,6.7,Material Loading,423.1,,239.1,12.25,23.0,Rolling,Wet,Windy,26.5,67.2,Poor,Night,170.8,No,Site Condition,456.0,166.98
TASK01933,2025-08-11,MC1008,Bulldozer,8,Good,OP1003,Beginner,5.7,Material Loading,249.1,3.91,625.5,,20.4,Rolling,Loose,Hot,33.5,26.8,Moderate,Night,104.6,No,None,213.8,104.4
TASK01934,2025-11-16,MC1010,Excavator,10,Good,OP1005,Beginner,1.0,Trenching,158.5,1.16,422.4,4.02,8.1,Rocky,Normal,Cloudy,25.9,68.2,Moderate,Morning,122.8,No,None,224.9,83.14
TASK01935,2025-12-26,MC1009,Bulldozer,9,Good,OP1002,Beginner,5.3,Material Loading,494.4,11.27,420.3,16.19,2.2,,Normal,Cloudy,24.8,51.6,Good,Morning,197.9,No,None,272.5,37.7
TASK01936,2025-12-06,MC1003,Excavator,4,Due Soon,OP1019,Expert,4.8,Material Loading,321.2,5.73,137.8,7.45,30.3,Muddy,Loose,Cloudy,24.3,64.2,Good,,132.0,No,None,244.2,85.0
TASK01937,2025-05-10,MC1007,Bulldozer,7,Good,OP1014,Expert,1.2,Grading,353.7,2.49,836.8,8.2,11.3,Rocky,Dry,Clear,30.1,78.3,Moderate,Morning,173.1,Yes,Equipment Fault,296.0,71.0
TASK01938,2025-01-09,MC1005,Loader,6,Good,OP1013,Intermediate,4.5,Trenching,292.2,1.6,303.2,4.12,,Flat,Muddy,Clear,30.3,55.4,Good,Afternoon,213.7,No,Site Condition,324.5,51.85
TASK01939,2025-04-14,MC1007,Bulldozer,7,Good,OP1019,Expert,3.3,Earth Excavation,249.4,2.19,243.1,5.39,9.8,Flat,Loose,Windy,26.3,72.0,,Afternoon,141.7,No,None,184.8,30.42
TASK01940,2025-09-27,MC1001,Excavator,1,Due Soon,OP1003,Beginner,3.1,Earth Excavation,211.2,1.44,518.4,4.54,10.2,Flat,Muddy,Windy,25.3,49.9,Poor,Morning,121.8,No,None,233.5,91.71
TASK01941,2025-03-03,MC1003,Excavator,4,Overdue,OP1006,Beginner,1.4,Demolition,161.9,2.06,253.7,3.56,46.8,Muddy,Normal,Clear,25.0,65.2,Good,,144.3,No,None,289.6,100.69
TASK01942,2025-12-21,MC1005,Loader,6,Overdue,OP1005,Beginner,1.2,Demolition,215.8,1.89,218.1,4.43,36.1,Flat,Normal,Clear,32.8,53.1,Moderate,Morning,186.3,No,None,304.6,63.5
TASK01943,2025-12-14,MC1004,Loader,5,Due Soon,OP1019,Expert,1.6,Earth Excavation,378.3,5.86,516.9,8.51,4.9,Rocky,Wet,Clear,26.1,55.8,Moderate,Morning,208.7,No,None,276.5,32.49
TASK01944,2025-04-19,MC1006,Loader,3,Overdue,OP1019,Expert,3.2,Earth Excavation,397.0,4.05,,8.46,12.2,Flat,Loose,Windy,28.9,66.3,Good,Morning,218.4,No,None,273.1,25.05
TASK01945,2025-12-08,MC1008,Bulldozer,8,Good,OP1017,Expert,4.2,Grading,365.4,2.52,764.3,7.9,17.5,Rocky,Wet,Clear,27.9,70.6,Good,Morning,178.4,No,None,281.5,57.79
TASK01946,2025-03-23,MC1001,Excavator,1,Good,OP1006,Beginner,1.9,Earth Excavation,139.6,2.32,208.2,3.64,12.2,Steep,Dry,Rainy,18.8,79.9,Good,Morning,84.6,No,None,174.7,106.5
TASK01947,2025-08-23,MC1002,Excavator,2,Due Soon,OP1001,Beginner,7.7,Earth Excavation,431.7,3.72,267.8,6.31,8.8,Rocky,Loose,Cloudy,24.4,74.6,Good,,236.5,No,None,485.2,105.16
TASK01948,2025-04-26,MC1003,Excavator,4,Good,OP1004,Beginner,1.0,Grading,235.9,1.04,2228.3,8.38,26.1,Flat,Wet,Cloudy,27.7,74.4,Good,Morning,120.1,No,None,225.4,87.68
TASK01949,2025-01-07,MC1009,Bulldozer,9,Good,OP1019,Expert,6.7,Material Loading,465.4,7.86,513.6,13.79,19.5,Flat,,Rainy,22.8,67.1,Moderate,Afternoon,186.8,No,None,242.7,29.93
TASK01950,2025-04-20,MC1009,Bulldozer,9,Good,OP1009,Intermediate,4.6,Demolition,116.0,1.57,212.0,3.41,4.9,Rocky,Dry,Clear,31.5,53.2,Good,Night,108.5,No,None,177.3,63.41
TASK01951,2025-12-17,MC1003,Excavator,4,Due Soon,OP1007,Intermediate,2.2,Demolition,73.3,0.99,290.1,2.39,60.2,Flat,Normal,Windy,28.6,55.4,Moderate,Morning,75.2,No,None,154.2,105.05
TASK01952,2025-05-07,MC1004,Loader,5,Good,OP1006,Beginner,6.9,Grading,247.5,1.35,752.2,5.03,8.8,Rocky,Muddy,Cloudy,29.2,81.3,Good,Night,125.4,No,,260.3,107.58
TASK01953,2025-06-24,MC1002,Excavator,2,Good,OP1012,Intermediate,5.9,Trenching,261.8,2.7,476.6,5.15,,Rolling,Normal,Clear,35.5,,Moderate,Night,193.0,No,None,313.2,62.28
TASK01954,2025-02-11,MC1003,Excavator,4,Overdue,OP1001,Beginner,1.0,Earth Excavation,303.9,2.65,224.0,,9.4,Rocky,Normal,Clear,28.1,44.5,Good,Afternoon,170.0,No,None,296.8,74.59
TASK01955,2025-11-10,MC1002,Excavator,2,Good,OP1009,Intermediate,5.7,Grading,741.5,4.61,705.3,13.43,3.5,Flat,Dry,Rainy,24.3,77.7,Moderate,Night,347.7,No,None,509.7,46.59
TASK01956,2025-08-31,MC1005,Loader,6,Good,OP1018,Expert,1.3,Material Loading,557.2,10.93,325.5,11.13,10.9,Rocky,Loose,Cloudy,27.4,57.0,Moderate,Morning,221.7,No,None,299.0,34.87
TASK01957,2025-01-06,MC1007,Bulldozer,7,Good,OP1020,Expert,1.0,Trenching,267.3,2.59,525.3,6.99,4.9,Flat,Normal,Cloudy,25.9,73.1,,Morning,196.8,No,None,196.8,0.0
TASK01958,2025-10-10,MC1003,Excavator,4,Good,OP1002,Beginner,1.4,Demolition,155.8,1.92,165.3,3.33,20.3,Flat,Normal,Clear,28.9,43.9,Good,,139.5,No,None,173.5,24.37
TASK01959,2025-12-28,MC1001,Excavator,1,Good,OP1016,Expert,4.5,Grading,433.0,2.58,1018.8,8.32,6.6,Steep,Muddy,Windy,28.9,76.1,Moderate,Afternoon,208.8,No,None,296.0,41.76
TASK01960,2025-06-17,MC1010,Excavator,10,Due Soon,OP1002,Beginner,1.0,Demolition,170.2,,242.5,4.27,33.8,Rolling,Loose,Windy,27.8,,Good,Morning,150.8,No,None,281.6,86.74
TASK01961,2025-09-29,MC1003,Excavator,4,Good,OP1010,Intermediate,3.3,Trenching,176.4,0.84,188.7,2.64,5.5,Rolling,Dry,Clear,33.0,67.2,,,135.0,No,None,155.0,14.81
TASK01962,2025-09-21,MC1002,Excavator,2,Good,OP1011,Intermediate,6.2,Demolition,176.7,1.36,179.0,2.99,27.1,Rocky,Wet,Clear,31.9,65.1,Good,Night,155.8,Yes,Equipment Fault,367.8,136.07
TASK01963,2025-05-19,MC1004,Loader,5,Good,OP1016,Expert,1.0,Trenching,135.1,1.37,365.7,3.45,2.5,,Loose,Hot,35.3,38.7,Good,Afternoon,106.9,No,Weather,164.2,53.6
TASK01964,2025-11-08,MC1008,Bulldozer,8,Good,OP1018,Expert,5.2,Material Loading,419.0,7.71,,13.3,5.7,Muddy,Normal,Hot,40.6,25.9,Good,Afternoon,169.2,No,None,310.0,83.22
TASK01965,2025-08-11,MC1008,Bulldozer,8,Due Soon,OP1015,Expert,4.1,Material Loading,368.4,5.27,277.8,9.62,35.1,Rocky,Wet,Clear,,56.6,Good,Morning,150.0,No,None,249.3,66.2
TASK01966,2025-02-03,MC1005,Loader,6,Good,OP1004,Beginner,6.2,Material Loading,390.2,8.76,592.8,10.24,18.2,Rolling,Wet,Windy,28.0,60.4,Moderate,Afternoon,158.3,No,None,299.4,89.13
TASK01967,2025-05-11,MC1010,Excavator,10,Good,OP1002,Beginner,1.5,Trenching,167.6,0.72,555.0,3.96,1.7,Steep,Loose,Cloudy,27.9,69.4,Good,Afternoon,129.0,No,None,232.0,79.84
TASK01968,2025-02-28,MC1005,Loader,6,Overdue,OP1019,Expert,1.0,Earth Excavation,352.1,2.73,353.4,6.93,10.6,Steep,Dry,Cloudy,27.6,67.9,Good,Morning,195.1,No,None,257.3,31.88
TASK01969,2025-02-08,MC1007,Bulldozer,7,Good,OP1008,Intermediate,2.5,Material Loading,482.2,,,,9.3,Flat,Wet,Cloudy,23.1,55.5,Moderate,Morning,193.2,No,None,286.5,48.29
TASK01970,2025-10-01,MC1002,Excavator,2,Good,OP1005,Beginner,1.5,Demolition,157.8,1.26,420.4,3.88,15.6,Muddy,Wet,Hot,39.3,39.0,Good,Morning,141.1,No,Site Condition,265.6,88.24
